id,json,video_saved_as,label_source
573,VXPAKOKS240333280.json,"VXPAKOKS240333280-우리도모임통장만들어서같이돈을모으고,사용내용도같이볼수있겠네.npz (skipped)",gloss
574,VXPAKOKS240333290.json,VXPAKOKS240333290-여행다녀와서남은돈은어떻게할지도모임통장에서같이논의할수있어.npz (skipped),gloss
575,VXPAKOKS240333300.json,"VXPAKOKS240333300-이번에졸업여행가기로했는데,우리매달5만원씩모아서여행경비로쓰자.npz (skipped)",gloss
576,VXPAKOKS240333310.json,"VXPAKOKS240333310-휴대전화로바로통장을만들고,여러명이볼수있게모임통장으로바꿀수있어.npz (skipped)",gloss
577,VXPAKOKS240333320.json,VXPAKOKS240333320-은행에서발급하는현금카드가무엇인지에대해자세히설명해주실수있습니까.npz (skipped),gloss
578,VXPAKOKS240333330.json,VXPAKOKS240333330-현금카드는은행계좌와직접연결되어있어서계좌에있는돈을사용할수있는카드입니다.npz (skipped),gloss
579,VXPAKOKS240333340.json,VXPAKOKS240333340-현금카드를사용하면실제현금을가지고다니지않고도결제할수있습니다.npz (skipped),gloss
580,VXPAKOKS240333350.json,VXPAKOKS240333350-신용카드와달리실제통장에있는돈이바로출금되는방식으로작동합니다.npz (skipped),gloss
581,VXPAKOKS240333360.json,VXPAKOKS240333360-현금카드는사용자가정한금액이상의지출을막는좋은기능이있습니다.npz (skipped),gloss
582,VXPAKOKS240333370.json,VXPAKOKS240333370-은행의영업시간에상관없이언제든현금을인출할수있는장점이있습니다.npz (skipped),gloss
583,VXPAKOKS240333380.json,VXPAKOKS240333380-현금카드는가까운현금자동입출금기기에서편리하게돈을찾을수있는장점이있습니다.npz (skipped),gloss
584,VXPAKOKS240333390.json,VXPAKOKS240333390-은행계좌의잔액을실시간으로확인하여사용할수있는돈을파악할수있습니다.npz (skipped),gloss
585,VXPAKOKS240333400.json,VXPAKOKS240333400-얼마나돈을쓸수있는지확인하기위해현금카드를활용할수있습니다.npz (skipped),gloss
586,VXPAKOKS240333410.json,"VXPAKOKS240333410-신용카드와는달리신용한도가없으며,사용자의계좌잔액에따라결제가이루어집니다.npz (skipped)",gloss
587,VXPAKOKS240333420.json,VXPAKOKS240333420-현금을갖고다닐때발생할수있는도난이나분실의위험을줄일수있습니다.npz (skipped),gloss
588,VXPAKOKS240333430.json,VXPAKOKS240333430-현금카드는현금자동입출금기기이용시발생하는수수료가있을수있으므로주의가필요합니다.npz (skipped),gloss
589,VXPAKOKS240333440.json,VXPAKOKS240333440-주로개인이나기업이지출을간편하게관리하기위해현금카드를사용할때가많습니다.npz (skipped),gloss
590,VXPAKOKS240333450.json,VXPAKOKS240333450-현금카드를쓰면현금인출시발생하는시간과수수료를절약할수있습니다.npz (skipped),gloss
591,VXPAKOKS240333460.json,VXPAKOKS240333460-신용카드처럼결제한금액에대해이자가부과되지않아불필요한지출이생기지않습니다.npz (skipped),gloss
592,VXPAKOKS240333470.json,VXPAKOKS240333470-일상적인지출을관리하고자금을지키는데현금카드가도움이될수있습니다.npz (skipped),gloss
593,VXPAKOKS240333480.json,VXPAKOKS240333480-현금카드는잔액이부족할경우결제가되지않으므로잔액을잘관리해야합니다.npz (skipped),gloss
594,VXPAKOKS240333490.json,"VXPAKOKS240333490-갑자기큰돈이필요하면은행에대출을신청할수있다는데,대출의의미가무엇입니까.npz (skipped)",gloss
595,VXPAKOKS240333500.json,VXPAKOKS240333500-대출은경제적지원이필요한경우에이용할수있는금융상품입니다.npz (skipped),gloss
596,VXPAKOKS240333510.json,VXPAKOKS240333510-대출을이용하면자금을빌려주는기관으로부터대출금을받을수있습니다.npz (skipped),gloss
597,VXPAKOKS240333520.json,VXPAKOKS240333520-대출신청서를작성하고필요한서류를제출해야대출을받을수있습니다.npz (skipped),gloss
598,VXPAKOKS240333530.json,"VXPAKOKS240333530-대출은개인대출,주택대출,자동차대출등다양한목적으로이용될수있습니다.npz (skipped)",gloss
599,VXPAKOKS240333540.json,VXPAKOKS240333540-자동차대출을받으려면어떤조건을갖춰야하는지알고싶습니다.npz (skipped),gloss
600,VXPAKOKS240333550.json,"VXPAKOKS240333550-21세이상이어야하고,소득이있음을증명할수있는서류가필요합니다.npz (skipped)",gloss
601,VXPAKOKS240333560.json,"VXPAKOKS240333560-신청자본인명의의은행계좌고있어야하고,차량을구매한계약서가필요합니다.npz (skipped)",gloss
602,VXPAKOKS240333570.json,"VXPAKOKS240333570-신용등급이6등급이상이어야하는데,은행마다다를수있으니확인이필요합니다.npz (skipped)",gloss
603,VXPAKOKS240333580.json,"VXPAKOKS240333580-신청자본인의신용등급이낮다면,원하는금액보다대출금액이줄어들수있습니다.npz (skipped)",gloss
604,VXPAKOKS240333590.json,VXPAKOKS240333590-자동차대출을상환하는데얼마나걸리는지미리알수있습니까.npz (skipped),gloss
605,VXPAKOKS240333600.json,VXPAKOKS240333600-자동차대출의상환기간은대출상품의종류와금액등에따라달라질수있습니다.npz (skipped),gloss
606,VXPAKOKS240333610.json,VXPAKOKS240333610-대출기간은1년부터5년까지1년단위로신청할수있습니다.npz (skipped),gloss
607,VXPAKOKS240333620.json,VXPAKOKS240333620-자동차대출상품에따라중도상환수수료가발생할수있으니미리확인해야합니다.npz (skipped),gloss
608,VXPAKOKS240333630.json,VXPAKOKS240333630-자동차대출을받기위해은행에서보증을요구하는경우가있습니까.npz (skipped),gloss
609,VXPAKOKS240333640.json,"VXPAKOKS240333640-자동차구입을위해돈을빌리는것으로,신용도에따라대출조건이달라집니다.npz (skipped)",gloss
610,VXPAKOKS240333650.json,VXPAKOKS240333650-신청자의은행거래내용과신용도에따라보증을요구할수도있습니다.npz (skipped),gloss
611,VXPAKOKS240333660.json,VXPAKOKS240333660-신용점수가얼마나되야자동차대출을신청할수있습니까.npz (skipped),gloss
612,VXPAKOKS240333670.json,VXPAKOKS240333670-자동차대출을받기위한신용점수는대출기관마다다릅니다.npz (skipped),gloss
613,VXPAKOKS240333680.json,VXPAKOKS240333680-높은신용점수를가질수록유리한대출조건을받을수있습니다.npz (skipped),gloss
614,VXPAKOKS240333690.json,VXPAKOKS240333690-차량의가격안에서최대4천만원까지대출할수있습니다.npz (skipped),gloss
615,VXPAKOKS240333700.json,VXPAKOKS240333700-자동차대출을받기위해어떤종류의차를구매하는게좋습니까.npz (skipped),gloss
616,VXPAKOKS240333710.json,"VXPAKOKS240333710-구매하려는차가중고차인지,신차인지에따라대출조건이달라질수있습니다.npz (skipped)",gloss
617,VXPAKOKS240333720.json,VXPAKOKS240333720-자동차대출을원하는금융기관에차량선택을도와주는전문가가있는지확인하는게좋습니다.npz (skipped),gloss
618,VXPAKOKS240333730.json,"VXPAKOKS240333730-차량을구매하기전에,차종과모델에대한정확한정보를확인해야합니다.npz (skipped)",gloss
619,VXPAKOKS240333740.json,VXPAKOKS240333740-차종과모델에따라대출할수있는한도가달라질수있기때문입니다.npz (skipped),gloss
620,VXPAKOKS240333750.json,VXPAKOKS240333750-자동차대출신청이거절될수도있는건지알고싶습니다.npz (skipped),gloss
621,VXPAKOKS240333760.json,VXPAKOKS240333760-신용점수나상황능력에따라대출신청이거절될수있습니다.npz (skipped),gloss
622,VXPAKOKS240333770.json,"VXPAKOKS240333770-자동차대출신청자의신용점수가낮다면,대출금이지급되지않습니다.npz (skipped)",gloss
623,VXPAKOKS240333780.json,"VXPAKOKS240333780-고정적인수입이없거나,연체된대출이있는경우대출이승인되지않습니다.npz (skipped)",gloss
624,VXPAKOKS240333790.json,"VXPAKOKS240333790-수입을증명하기어렵거나,신뢰하지못하는서류를제출할경우대출이거절됩니다.npz (skipped)",gloss
625,VXPAKOKS240333800.json,VXPAKOKS240333800-자동차대출을받을때생각해야할중요한사항은무엇인지알고싶습니다.npz (skipped),gloss
626,VXPAKOKS240333810.json,VXPAKOKS240333810-낮은이자율을제공하는자동차대출상품을선택하는것이좋습니다.npz (skipped),gloss
627,VXPAKOKS240333820.json,VXPAKOKS240333820-자동차대출을받을때대출신청이거절될경우다음단계는무엇입니까.npz (skipped),gloss
628,VXPAKOKS240333830.json,"VXPAKOKS240333830-자동차대출신청이거절되었다면실망스러울수있지만,다른방법이있습니다.npz (skipped)",gloss
629,VXPAKOKS240333840.json,VXPAKOKS240333840-대출거절의이유를확인하고어떤부분이문제였는지파악해야합니다.npz (skipped),gloss
630,VXPAKOKS240333850.json,"VXPAKOKS240333850-신용점수가자동차대출거절의주된이유였다면,앞으로신용점수를개선해야합니다.npz (skipped)",gloss
631,VXPAKOKS240333860.json,"VXPAKOKS240333860-정기적으로신용점수를확인하고,미납된대출금이있다면즉시납부해야합니다.npz (skipped)",gloss
632,VXPAKOKS240333870.json,"VXPAKOKS240333870-문제를해결한후,같은기관에다시자동차대출을신청할수있습니다.npz (skipped)",gloss
633,VXPAKOKS240333880.json,VXPAKOKS240333880-다른기관에서더나은자동차대출조건을제공할수도있습니다.npz (skipped),gloss
634,VXPAKOKS240333890.json,VXPAKOKS240333890-자동차대출신청시자동차가얼마나오래되었는지운행거리를확인하는게맞습니까.npz (skipped),gloss
635,VXPAKOKS240333900.json,VXPAKOKS240333900-자동차기운행된거리에따라대출상품이나조건이달라질수있습니다.npz (skipped),gloss
636,VXPAKOKS240333910.json,"VXPAKOKS240333910-운행거리가20만킬로미터이하이고,햇수가2011년식이후인차량만신청할수있습니다.npz (skipped)",gloss
637,VXPAKOKS240333920.json,VXPAKOKS240333920-차량의시장가치를평가할때자동차의햇수와운행거리를중요한기준으로삼습니다.npz (skipped),gloss
638,VXPAKOKS240333930.json,"VXPAKOKS240333930-오래된차량은가치가낮게평가될수있으며,이는대출금액에도영향을미칩니다.npz (skipped)",gloss
639,VXPAKOKS240333940.json,VXPAKOKS240333940-햇수가오래되지않은차량은더유리한대출조건을받을수있습니다.npz (skipped),gloss
640,VXPAKOKS240333950.json,VXPAKOKS240333950-자동차대출을받을때연체기록이있으면대출금리가올라갑니까.npz (skipped),gloss
641,VXPAKOKS240333960.json,"VXPAKOKS240333960-과거에연체기록이있다면,대출금리에영향을미칠수있습니다.npz (skipped)",gloss
642,VXPAKOKS240333970.json,VXPAKOKS240333970-연체는신용도에부정적이므로자동차대출시불리한조건을받을수있습니다.npz (skipped),gloss
643,VXPAKOKS240333980.json,VXPAKOKS240333980-신용도가낮은개인은더높은금리로자동차대출을받을수있습니다.npz (skipped),gloss
644,VXPAKOKS240333990.json,VXPAKOKS240333990-연체기록으로인해자동차대출신청자체가어려울수있습니다.npz (skipped),gloss
645,VXPAKOKS240334000.json,"VXPAKOKS240334000-자동차대출을받기전에,연체를정리하고대출상담을받는것이좋습니다.npz (skipped)",gloss
646,VXPAKOKS240334010.json,"VXPAKOKS240334010-자동차를구매하려고하는데,너는자동차대출에대해알고있어.npz (skipped)",gloss
647,VXPAKOKS240334020.json,VXPAKOKS240334020-나도자동차대출에대해알아봤는데신용등급이5등급이상이어야하더라.npz (skipped),gloss
648,VXPAKOKS240334030.json,VXPAKOKS240334030-만약과거에생긴연체기록이있다면자동차대출금리가올라가나.npz (skipped),gloss
649,VXPAKOKS240334040.json,VXPAKOKS240334040-연체기록이있으면신용도에영향을미치기때문에대출금리가올라갈수있어.npz (skipped),gloss
650,VXPAKOKS240334050.json,VXPAKOKS240334050-과거에생긴연체기록을모두정리하고대출을받는게좋아.npz (skipped),gloss
651,VXPAKOKS240334060.json,VXPAKOKS240334060-자동차대출을신청할때주의해야할다른점이뭐가있을까.npz (skipped),gloss
652,VXPAKOKS240334070.json,"VXPAKOKS240334070-대출조건을잘비교해보고,자신에게가장유리한조건을찾는게중요해.npz (skipped)",gloss
653,VXPAKOKS240334080.json,VXPAKOKS240334080-대출기간을짧게해서이자부담을줄이는것도좋은방법이야.npz (skipped),gloss
654,VXPAKOKS240334090.json,"VXPAKOKS240334090-대출금리가얼마인지확인해야하고,한달에내는금액이얼마인지도중요해.npz (skipped)",gloss
655,VXPAKOKS240334100.json,VXPAKOKS240334100-대출금리가낮다면상환해야하는총금액이줄어드니까자동차대출할때부담이덜해.npz (skipped),gloss
656,VXPAKOKS240334110.json,VXPAKOKS240334110-복잡한서류를제출하지않고인터넷에서쉽게자동차대출을신청할수있어.npz (skipped),gloss
657,VXPAKOKS240334120.json,"VXPAKOKS240334120-주식이란회사의일부를사는것이며,주식을사면그회사의주인이돼요.npz (skipped)",gloss
658,VXPAKOKS240334130.json,"VXPAKOKS240334130-회사가이익을냈을때주식을가진사람에게돈을주는데,이것을배당금이라고해요.npz (skipped)",gloss
659,VXPAKOKS240334140.json,"VXPAKOKS240334140-회사가잘되면주식값이올라수익이생기고,회사가어려워지면주식값이떨어져손해를볼수도있죠.npz (skipped)",gloss
660,VXPAKOKS240334150.json,VXPAKOKS240334150-주식을오래가지고있으면값이올라주식구매전보다큰수익을얻을수있어요.npz (skipped),gloss
661,VXPAKOKS240334160.json,VXPAKOKS240334160-우리나라주식을사고팔수있는곳을증권회사라고하더라고요.npz (skipped),gloss
662,VXPAKOKS240334170.json,VXPAKOKS240334170-증권회사를통해주식을사고판다면수수료를꼭내야해요.npz (skipped),gloss
663,VXPAKOKS240334180.json,VXPAKOKS240334180-증권회사와처음주식거래를한다면수수료를내지않는행사가있어요.npz (skipped),gloss
664,VXPAKOKS240334190.json,VXPAKOKS240334190-금전적손해를예방하기위해주식투자전에는반드시공부를열심히해야해요.npz (skipped),gloss
665,VXPAKOKS240334200.json,"VXPAKOKS240334200-주식용어를공부하고,경제뉴스를자주보면올바르게투자할수있어요.npz (skipped)",gloss
666,VXPAKOKS240334210.json,VXPAKOKS240334210-우리나라와해외주식을같이가지고있으면주식하락의위험도가낮아져요.npz (skipped),gloss
667,VXPAKOKS240334220.json,VXPAKOKS240334220-해외주식과한국주식에대해자세히모른다면금융전문가에게상담하는게좋아요.npz (skipped),gloss
668,VXPAKOKS240334230.json,VXPAKOKS240334230-주식에투자하여회사의발전에도움을줄수있어요.npz (skipped),gloss
669,VXPAKOKS240334240.json,"VXPAKOKS240334240-주식에투자한회사가발전하면,우리도돈을벌수있게되죠.npz (skipped)",gloss
670,VXPAKOKS240334250.json,VXPAKOKS240334250-주식투자는회사의발전을돕는다는의미입니다.npz (skipped),gloss
671,VXPAKOKS240334260.json,VXPAKOKS240334260-카페아르바이트로번돈을주식에투자하고싶다면돈을어디에내야하나요.npz (skipped),gloss
672,VXPAKOKS240334270.json,VXPAKOKS240334270-주식을사기위해서는자신이가진돈을증권회사에내야해요.npz (skipped),gloss
673,VXPAKOKS240334280.json,"VXPAKOKS240334280-증권사는주식을사고팔수있게해주는회사인데,은행과는다른기관이에요.npz (skipped)",gloss
674,VXPAKOKS240334290.json,"VXPAKOKS240334290-우리가은행에돈을맡기면이자를주는데,증권사에주식을살돈을맡기면그돈으로주식을사요.npz (skipped)",gloss
675,VXPAKOKS240334300.json,"VXPAKOKS240334300-주가가올랐을때다시팔면수익이생기고,주가가내려가면손해가나요.npz (skipped)",gloss
676,VXPAKOKS240334310.json,VXPAKOKS240334310-증권사는고객의투자지식을향상하기위해투자교육을제공해요.npz (skipped),gloss
677,VXPAKOKS240334320.json,VXPAKOKS240334320-증권사에맡긴돈으로한국회사의주식을살수있어요.npz (skipped),gloss
678,VXPAKOKS240334330.json,VXPAKOKS240334330-제월급으로한국기업의주식1주를사려면돈이얼마나필요한가요.npz (skipped),gloss
679,VXPAKOKS240334340.json,"VXPAKOKS240334340-주식을사려는회사에는어디어디가있는지확인하고,어딘지에따라1주사는데드는돈이달라요.npz (skipped)",gloss
680,VXPAKOKS240334350.json,VXPAKOKS240334350-회사가주식을발행하는이유는회사를운영에쓸돈이필요하기때문인가요.npz (skipped),gloss
681,VXPAKOKS240334360.json,VXPAKOKS240334360-회사는직원의월급을주거나새로운공장을짓기위해돈이필요해요.npz (skipped),gloss
682,VXPAKOKS240334370.json,VXPAKOKS240334370-회사도은행에서돈을빌릴수있지만주식을발행하는방법으로돈을얻을수있어요.npz (skipped),gloss
683,VXPAKOKS240334380.json,VXPAKOKS240334380-회사가주식을만들어서사람들에게팔면그돈으로사업을할수있어요.npz (skipped),gloss
684,VXPAKOKS240334390.json,VXPAKOKS240334390-사람들은주식을산회사의주인이되고미래에그회사가버는돈의일부를받을수있죠.npz (skipped),gloss
685,VXPAKOKS240334400.json,"VXPAKOKS240334400-회사는주식을발행해서돈을벌수있고,사람들은그주식을살수있어요.npz (skipped)",gloss
686,VXPAKOKS240334410.json,"VXPAKOKS240334410-1년동안모은돈으로주식을사고싶은데,손해가생기지않을까걱정돼요.npz (skipped)",gloss
687,VXPAKOKS240334420.json,"VXPAKOKS240334420-주식에돈을많이투자하면수익의기회는크지만,위험도커져요.npz (skipped)",gloss
688,VXPAKOKS240334430.json,VXPAKOKS240334430-주식은값이오르내리기때문에돈을많이넣는다고해서무조건많은수익이보장되지않아요.npz (skipped),gloss
689,VXPAKOKS240334440.json,"VXPAKOKS240334440-10만원을주식에투자했다면1만원정도수익이생길수있지만,수익이없을수도있어요.npz (skipped)",gloss
690,VXPAKOKS240334450.json,"VXPAKOKS240334450-주식에돈을많이투자하면수익의기회는커지지만,손실도커지므로신중하게판단해야해요.npz (skipped)",gloss
691,VXPAKOKS240334460.json,VXPAKOKS240334460-주식에투자할땐적은돈으로시작하여점차투자규모를늘리는것이안전한방법이에요.npz (skipped),gloss
692,VXPAKOKS240334470.json,VXPAKOKS240334470-주식을5년이상갖고있으면수익이커지는건가요.npz (skipped),gloss
693,VXPAKOKS240334480.json,"VXPAKOKS240334480-주식을5년이상보유하면수익이크지만,위험도가있어요.npz (skipped)",gloss
694,VXPAKOKS240334490.json,"VXPAKOKS240334490-주식을자주사고팔면수익은적지만,투자에대한손해를줄일수있어요.npz (skipped)",gloss
695,VXPAKOKS240334500.json,VXPAKOKS240334500-주식을처음시작한다면주식구매후6개월이상보유하는게좋습니다.npz (skipped),gloss
696,VXPAKOKS240334510.json,VXPAKOKS240334510-돈을모으려면은행에돈을맡기는것보다주식에투자하는게더좋은가요.npz (skipped),gloss
697,VXPAKOKS240334520.json,VXPAKOKS240334520-직장인이은행보다주식에돈을맡기는이유는높은수익성때문입니다.npz (skipped),gloss
698,VXPAKOKS240334530.json,VXPAKOKS240334530-은행에돈을맡기면이자를약1퍼센트에서3퍼센트정도받을수있어요.npz (skipped),gloss
699,VXPAKOKS240334540.json,VXPAKOKS240334540-돈을많이버는회사의주식을사면10퍼센트이상수익률이올라가요.npz (skipped),gloss
700,VXPAKOKS240334550.json,"VXPAKOKS240334550-같은금액을투자했을때,은행예금보다주식투자가더수익을얻어요.npz (skipped)",gloss
701,VXPAKOKS240334560.json,VXPAKOKS240334560-주식은가치가변동되기때문에원금손실위험이높다는단점도있어요.npz (skipped),gloss
702,VXPAKOKS240334570.json,VXPAKOKS240334570-주식투자가처음이라면은행과주식에돈을나눠서투자하는게좋아요.npz (skipped),gloss
703,VXPAKOKS240334580.json,VXPAKOKS240334580-은행과주식에돈을나눠서투자하면돈을잃을위험을줄일수있어요.npz (skipped),gloss
704,VXPAKOKS240334590.json,VXPAKOKS240334590-주식을샀을때그회사가돈을벌면약간의돈을주는데이것을배당금이라고해요.npz (skipped),gloss
705,VXPAKOKS240334600.json,"VXPAKOKS240334600-주식수익률이높다는건,내가투자한돈보다더많은수익이생긴다는뜻이에요.npz (skipped)",gloss
706,VXPAKOKS240334610.json,VXPAKOKS240334610-수익률이높은주식에투자해야돈을많이벌수있어요.npz (skipped),gloss
707,VXPAKOKS240334620.json,VXPAKOKS240334620-주식을사고팔때내는수수료를줄이려면어떻게하나요.npz (skipped),gloss
708,VXPAKOKS240334630.json,"VXPAKOKS240334630-주식을오래보유할수록수수료가줄어드니까,장기투자하는게좋아요.npz (skipped)",gloss
709,VXPAKOKS240334640.json,VXPAKOKS240334640-증권회사에가지않고휴대전화로주식을사고팔면수수료가낮아져요.npz (skipped),gloss
710,VXPAKOKS240334650.json,"VXPAKOKS240334650-월요일과화요일의주식가격이다른데,가격이달라지는이유는무엇인가요.npz (skipped)",gloss
711,VXPAKOKS240334660.json,"VXPAKOKS240334660-주식가격은회사의가치에따라결정되고,회사의수익이높으면사람들이주식을사려고해요.npz (skipped)",gloss
712,VXPAKOKS240334670.json,VXPAKOKS240334670-주식회사의수익이나쁘면사람들은주식을팔려고하므로주식의가격이내려가요.npz (skipped),gloss
713,VXPAKOKS240334680.json,VXPAKOKS240334680-주식을거래하는회사의가치가달라지기때문에주식의가격도달라져요.npz (skipped),gloss
714,VXPAKOKS240334690.json,VXPAKOKS240334690-월급을모두주식에투자하면부자가될수있나요.npz (skipped),gloss
715,VXPAKOKS240334700.json,VXPAKOKS240334700-주식이오르내리는것이불확실하기때문에주식으로부자되기는어려워요.npz (skipped),gloss
716,VXPAKOKS240334710.json,VXPAKOKS240334710-금융전문가들도주식의수익이확실하지않기때문에무리하게투자하지않아요.npz (skipped),gloss
717,VXPAKOKS240334720.json,VXPAKOKS240334720-주식투자로돈을벌고싶다면어떤공부를해야하나요.npz (skipped),gloss
718,VXPAKOKS240334730.json,VXPAKOKS240334730-주식투자하려는회사의경영상황을꼼꼼히분석할수있어야해요.npz (skipped),gloss
719,VXPAKOKS240334740.json,VXPAKOKS240334740-한국의경제상황에따라주식거래가어떻게변하는지알아야해요.npz (skipped),gloss
720,VXPAKOKS240334750.json,VXPAKOKS240334750-주식가격이내려가면두려움을느끼기때문에자신의마음을관리할수있어야해요.npz (skipped),gloss
721,VXPAKOKS240334760.json,VXPAKOKS240334760-미성년자가주식계좌를만들고싶다면어떻게해야하나요.npz (skipped),gloss
722,VXPAKOKS240334770.json,VXPAKOKS240334770-주식계좌를만들려는사람이미성년자라면부모님의도움을받아야해요.npz (skipped),gloss
723,VXPAKOKS240334780.json,VXPAKOKS240334780-증권사홈페이지나휴대전화애플리케이션에서주식계좌를만들수있어요.npz (skipped),gloss
724,VXPAKOKS240334790.json,VXPAKOKS240334790-증권사에본인확인서류를제출하면주식계좌가만들어집니다.npz (skipped),gloss
725,VXPAKOKS240334800.json,VXPAKOKS240334800-주식에처음투자하는사람이알아야하는유의사항이무엇인가요.npz (skipped),gloss
726,VXPAKOKS240334810.json,VXPAKOKS240334810-주식투자는자신이투자한회사와금액을정확히기억하는것이제일중요해요.npz (skipped),gloss
727,VXPAKOKS240334820.json,"VXPAKOKS240334820-주식에투자하는돈을가족과함께모았다면,주식투자에대한동의를얻어야해요.npz (skipped)",gloss
728,VXPAKOKS240334830.json,VXPAKOKS240334830-주식투자시원금에손실이나더라도당황하거나울지말고차분하게대처해요.npz (skipped),gloss
729,VXPAKOKS240334840.json,VXPAKOKS240334840-주식용어가어려우면증권사나주식전문가에게꼭물어보세요.npz (skipped),gloss
730,VXPAKOKS240334850.json,VXPAKOKS240334850-주식을급하게팔면원금에손실이생기니1년이상보유하는게좋아요.npz (skipped),gloss
731,VXPAKOKS240334860.json,VXPAKOKS240334860-주식을사고팔기전에자주증권회사의홈페이지에서주가를확인하세요.npz (skipped),gloss
732,VXPAKOKS240334870.json,VXPAKOKS240334870-경제뉴스나방송에서주식에대한용어를공부하는것도좋은방법이에요.npz (skipped),gloss
733,VXPAKOKS240334880.json,VXPAKOKS240334880-주식관련책을읽거나금융전문가에게서도주식투자에대한정보를얻습니다.npz (skipped),gloss
734,VXPAKOKS240334890.json,VXPAKOKS240334890-대규모회사의주식을사고팔기위해증권사의계좌를만들어야한다.npz (skipped),gloss
735,VXPAKOKS240334900.json,"VXPAKOKS240334900-주가가올랐을때팔면수익이나고,값이떨어졌을때사면손해를본다.npz (skipped)",gloss
736,VXPAKOKS240334910.json,VXPAKOKS240334910-주식가격이언제오르고내릴지예측할수없으므로손해를본다.npz (skipped),gloss
737,VXPAKOKS240334920.json,VXPAKOKS240334920-주식에처음투자하는사람들이돈을잃지않기위해주의할점은뭔가요.npz (skipped),gloss
738,VXPAKOKS240334930.json,"VXPAKOKS240334930-자신의투자성향에맞는주식을찾고,월급의일정비율만투자해야해요.npz (skipped)",gloss
739,VXPAKOKS240334940.json,VXPAKOKS240334940-주식투자시돈을잃지않는정보가있나요.npz (skipped),gloss
740,VXPAKOKS240334950.json,"VXPAKOKS240334950-기업의재무제표,주가변동상황,증권사의주식보고서를확인해야해요.npz (skipped)",gloss
741,VXPAKOKS240334960.json,VXPAKOKS240334960-국내경제상황이좋지않아도100퍼센트의수익을보장하는주식이있나요.npz (skipped),gloss
742,VXPAKOKS240334970.json,VXPAKOKS240334970-주식투자에는항상위험성이있어서수익이100%보장된주식은없어요.npz (skipped),gloss
743,VXPAKOKS240334980.json,"VXPAKOKS240334980-국내유통기업의주식을1주사려고하는데,주식을살때드는수수료는얼마인가요.npz (skipped)",gloss
744,VXPAKOKS240334990.json,"VXPAKOKS240334990-주식구매수수료는기업의주식가격에따라달라지며,최대0.5퍼센트가부과돼요.npz (skipped)",gloss
745,VXPAKOKS240335000.json,VXPAKOKS240335000-국내제조회사의주식을10주산다면수익이얼마나될까요.npz (skipped),gloss
746,VXPAKOKS240335010.json,VXPAKOKS240335010-제조회사에투자한다면1년최대20퍼센트의수익률을예상해요.npz (skipped),gloss
747,VXPAKOKS240335020.json,VXPAKOKS240335020-나라경제가어려워져서주식시장이폭락할때주식을사도괜찮을까요.npz (skipped),gloss
748,VXPAKOKS240335030.json,VXPAKOKS240335030-경제상황은정확하게예측할수없으므로폭락할때투자하는것은위험해요.npz (skipped),gloss
749,VXPAKOKS240335040.json,VXPAKOKS240335040-외국휴대전화제조기업의주식에투자하면배당금을받을수있나요.npz (skipped),gloss
750,VXPAKOKS240335050.json,VXPAKOKS240335050-주식투자기업의사업성과에따라배당금을지급받아요.npz (skipped),gloss
751,VXPAKOKS240335060.json,"VXPAKOKS240335060-화장품제조기업에투자하고싶은데,돈이없어서투자를할지고민이돼요.npz (skipped)",gloss
752,VXPAKOKS240335070.json,VXPAKOKS240335070-파산위험을막기위해무리하게주식에투자하지않아야해요.npz (skipped),gloss
753,VXPAKOKS240335080.json,"VXPAKOKS240335080-주식으로번돈에세금이붙는데,얼마나내야하나요.npz (skipped)",gloss
754,VXPAKOKS240335090.json,VXPAKOKS240335090-개인은1년금융소득에대해15퍼센트의세율로세금을납부해야해요.npz (skipped),gloss
755,VXPAKOKS240335100.json,VXPAKOKS240335100-주식투자가처음인사람이주식계좌를만들때무엇을주의해야하나요.npz (skipped),gloss
756,VXPAKOKS240335110.json,VXPAKOKS240335110-주식계좌를만들때는투자의목적과예산을생각해야해요.npz (skipped),gloss
757,VXPAKOKS240335120.json,VXPAKOKS240335120-주식투자로얻은소득을엄마나친구와공유하나요.npz (skipped),gloss
758,VXPAKOKS240335130.json,"VXPAKOKS240335130-주식소득은배우자와가족에게는공유할수있지만,그외에는금지돼요.npz (skipped)",gloss
759,VXPAKOKS240335140.json,VXPAKOKS240335140-한달뒤에주가가오를것같은데미리주식을사도괜찮을까요.npz (skipped),gloss
760,VXPAKOKS240335150.json,VXPAKOKS240335150-미래주가변동을정확히예측할수없으므로충분히생각한후구매해야해요.npz (skipped),gloss
761,VXPAKOKS240335160.json,VXPAKOKS240335160-분할매수는투자자금을단계적으로매수하여주가하락시원금손실을최소화하는방법이에요.npz (skipped),gloss
762,VXPAKOKS240335170.json,VXPAKOKS240335170-주식투자로얻은수익이적다면세금을안내도되나요.npz (skipped),gloss
763,VXPAKOKS240335180.json,VXPAKOKS240335180-주식투자를포함해1년금융소득이2천만원이하면세금을면제받을수있어요.npz (skipped),gloss
764,VXPAKOKS240335190.json,VXPAKOKS240335190-초등학교3학년도국내기업의주식을사고팔수있나요.npz (skipped),gloss
765,VXPAKOKS240335200.json,VXPAKOKS240335200-미성년자는부모님의허락이있어야주식계좌를만들고주식을거래할수있어요.npz (skipped),gloss
